did,name,elapsed_sec,n_samples,n_features,n_classes,ratio_samples_per_feature,missing_ratio_overall,missing_col_max,missing_col_min,frac_cols_with_na,num_mean_of_means,num_mean_skew,class_entropy,majority_class_ratio,ratio_num_cat,unique_rows_ratio,logreg_bac,logreg_acc,knn5_bac,best_algo
44087,phoneme,0.884,3172,5,2,634.4,0.0,0.0,0.0,0.0,0.0231965416771752,0.7215232504272819,1.0,0.5,inf,0.9971626733921816,0.7392883360117454,0.7392895998410294,0.8508808999464318,knn5
44093,eye_movements,2.341,7608,20,2,380.4,0.0,0.0,0.0,0.0,454.567141668213,3.4265274373569223,1.0,0.5,5.666666666666667,1.0,0.559023618507504,0.5590211847969859,0.5657235977591811,knn5
44089,credit,1.882,16714,10,2,1671.4,0.0,0.0,0.0,0.0,621.590305073726,20.174811580461306,1.0,0.5,inf,0.999880339834869,0.7245390692333904,0.7245420596249332,0.6480200879626846,logreg
44090,california,2.142,20634,8,2,2579.25,0.0,0.0,0.0,0.0,172.9459565017418,19.55783707350226,1.0,0.5,inf,1.0,0.831393916250512,0.8313942998127437,0.8374514329624578,knn5
44091,wine,0.913,2554,11,2,232.1818181818182,0.0,0.0,0.0,0.0,15.742964492774258,1.4361462389500588,1.0,0.5,inf,0.8735317149569303,0.738843443627451,0.7388365757261809,0.7533455882352941,knn5
44120,electricity,2.678,38474,7,2,5496.285714285715,0.0,0.0,0.0,0.0,0.3468556776487275,12.072557341989802,1.0,0.5,inf,1.0,0.7407080104539163,0.7407079903110075,0.8037381911114689,knn5
44122,pol,1.585,10082,26,2,387.7692307692308,0.0,0.0,0.0,0.0,19.58793279721667,5.336118815723223,1.0,0.5,inf,0.9970243999206506,0.8597514236946843,0.8597501593597281,0.9547704587285856,knn5
44123,house_16H,2.371,13488,16,2,843.0,0.0,0.0,0.0,0.0,626.0878281315242,5.775978881037563,1.0,0.5,inf,0.9999258600237249,0.8213232463655901,0.8213228986549315,0.8456405228183093,knn5
44124,kdd_ipums_la_97-small,1.174,5188,20,2,259.4,0.0,0.0,0.0,0.0,68848.19491133383,1.304683432780815,1.0,0.5,inf,0.9984579799537394,0.8317301612099299,0.8317289201286503,0.8380911464726493,linsvc
44125,MagicTelescope,2.126,13376,10,2,1337.6,0.0,0.0,0.0,0.0,31.111061624551432,0.5801866878835382,1.0,0.5,inf,0.9914025119617224,0.7704102954543168,0.7704092871212439,0.8091351362229207,knn5
44126,bank-marketing,1.213,10578,7,2,1511.142857142857,0.0,0.0,0.0,0.0,288.97215244577694,3.654091933374422,1.0,0.5,inf,1.0,0.7456054067491367,0.7456042669383779,0.7740598727003164,knn5
44127,phoneme,1.291,3172,5,2,634.4,0.0,0.0,0.0,0.0,0.0231965416771752,0.7215232504272819,1.0,0.5,inf,0.9971626733921816,0.7392883360117454,0.7392895998410294,0.8508808999464318,knn5
44130,eye_movements,1.884,7608,20,2,380.4,0.0,0.0,0.0,0.0,404.4615788301787,3.176018659369393,1.0,0.5,inf,1.0,0.5566593471194412,0.5566545800751804,0.558234836434055,knn5
44156,electricity,3.205,38474,8,2,4809.25,0.0,0.0,0.0,0.0,0.3468556776487275,12.072557341989802,1.0,0.5,7.0,1.0,0.7506367450512238,0.7506367990854876,0.8246091805748682,knn5
44157,eye_movements,1.77,7608,23,2,330.7826086956522,0.0,0.0,0.0,0.0,404.4615788301787,3.176018659369393,1.0,0.5,6.666666666666667,1.0,0.5646778822878484,0.5646725086632092,0.5738744034857183,knn5
44158,KDDCup09_upselling,2.382,5032,45,2,111.82222222222222,0.0,0.0,0.0,0.0,400555.49234472367,7.877550775243285,1.0,0.5,3.090909090909091,1.0,0.747214333049323,0.7472158113878793,0.6872033670989933,logreg_bal
44160,rl,1.295,4970,11,2,451.8181818181818,0.0,0.0,0.0,0.0,103.59006036217303,1.6315298576584685,1.0,0.5,0.8333333333333334,1.0,0.6209255533199195,0.6209255533199196,0.6406438631790744,knn5
44162,compass,2.486,16644,16,2,1040.25,0.0,0.0,0.0,0.0,87.24175378514781,6.680031004057156,1.0,0.5,1.0,0.9996995914443644,0.68637390996766,0.6863732106546203,0.71136781011781,knn5
44185,KDDCup09_upselling,2.271,5032,45,2,111.82222222222222,0.0,0.0,0.0,0.0,400555.49234472367,7.877550775243285,1.0,0.5,3.090909090909091,1.0,0.747214333049323,0.7472158113878793,0.6872033670989933,logreg_bal
44186,KDDCup09_upselling,2.416,5128,49,2,104.6530612244898,0.0,0.0,0.0,0.0,395732.9899837322,11.015981917844908,1.0,0.5,2.2666666666666666,1.0,0.7392730415448343,0.7392720011410641,0.6817331414473683,logreg_bal
44096,credit-g,1.208,1000,20,2,50.0,0.0,0.0,0.0,0.0,476.5838571428571,0.9203791257169,0.8812908992306927,0.7,0.5384615384615384,1.0,0.6642857142857143,0.75,0.6230952380952381,logreg_bal
45020,default-of-credit-card-clients,2.356,13272,20,2,663.6,0.0,0.0,0.0,0.0,22489.897291289937,5.55047942138309,1.0,0.5,inf,0.9945750452079566,0.6729204496962984,0.672920553419704,0.6684010155164744,logreg
45028,california,2.465,20634,8,2,2579.25,0.0,0.0,0.0,0.0,172.9459565017418,19.55783707350226,1.0,0.5,inf,1.0,0.831393916250512,0.8313942998127437,0.8374514329624578,knn5
45026,heloc,1.992,10000,22,2,454.54545454545456,0.0,0.0,0.0,0.0,29.345436363636363,-0.3209393563957337,1.0,0.5,inf,0.9443,0.7083,0.7083,0.6748000000000001,logreg
45036,default-of-credit-card-clients,2.299,13272,21,2,632.0,0.0,0.0,0.0,0.0,22489.897291289937,5.55047942138309,1.0,0.5,20.0,0.9966094032549728,0.6735240509891867,0.6735229628872739,0.6678737368464059,linsvc
45037,BitcoinHeist_Ransomware,2.135,24780,7,2,3540.0,0.0,0.0,0.0,0.0,263927112.00862125,25.822542068163948,1.0,0.5,inf,0.9939870863599676,0.6587167070217917,0.6587167070217917,0.7859160613397902,knn5
45039,compas-two-years,1.051,4966,11,2,451.45454545454544,0.0,0.0,0.0,0.0,12.663914619412004,4.496640497476299,1.0,0.5,0.375,0.4395892066049134,0.670969770234309,0.6709680033879003,0.619408791458428,logreg
45058,credit-g,0.919,1000,20,2,50.0,0.0,0.0,0.0,0.0,476.5838571428571,0.9203791257169,0.8812908992306927,0.7,0.5384615384615384,1.0,0.6828571428571429,0.76,0.630952380952381,logreg_bal
45059,sick,1.125,3103,22,2,141.04545454545453,0.0,0.0,0.0,0.0,55.576435320657424,4.023489088450179,0.3632601696331715,0.9307122139864648,0.2941176470588235,0.999677731227844,0.5441626307340239,0.9287782452859592,0.5831562669142035,logreg_bal
45067,okcupid_stem,23.637,26677,13,3,2052.076923076923,0.0,0.0,0.0,0.0,50.53163774037561,0.4241927395526152,1.1229269574991183,0.7200584773400307,0.1818181818181818,0.9982381827042022,0.5124935047148461,0.7465979592209518,0.4548209485962709,logreg_bal
45068,adult,10.047,48842,14,2,3488.714285714286,0.0,0.0,0.0,0.0,31819.97476557062,3.0638608083339345,0.7938438393644256,0.7607182343065395,0.75,0.9988329716227836,0.7656592766759209,0.8523607306671079,0.7540091148429594,logreg_bal
45077,qsar,1.112,1055,40,2,26.375,0.0,0.0,0.0,0.0,3.5735458357030008,2.2142391167715614,0.9223486063040568,0.6625592417061611,3.0,0.9971563981042654,0.8473386481961311,0.8625592417061612,0.8422928337410556,logreg_bal
